StartTime: 2016-09-08 17:42:05.959
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	q0	q1	q2	q3 
172.052	-178.4344	6.6248	-1.8512	45.7600	-0.01453	0.99808	-0.01694	-0.05753 
172.068	-178.4949	6.3281	-1.8512	45.7700	-0.01398	0.99823	-0.01685	-0.05499 
172.084	-178.5773	5.9930	-1.8237	45.7700	-0.01315	0.99841	-0.01654	-0.05206 
172.084	-178.6816	5.6305	-1.7853	45.7700	-0.01224	0.99857	-0.01614	-0.04892 
172.084	-178.7860	5.2515	-1.7468	45.7600	-0.01126	0.99875	-0.01572	-0.04568 
172.115	-178.8959	4.8889	-1.7084	45.7500	-0.01025	0.99890	-0.01535	-0.04248 
172.130	-179.0002	4.5154	-1.7029	45.7600	-0.00928	0.99905	-0.01523	-0.03925 
172.130	-179.1211	4.1254	-1.7413	45.7500	-0.00815	0.99918	-0.01544	-0.03589 
172.130	-179.2749	3.7134	-1.8018	45.7600	-0.00681	0.99930	-0.01593	-0.03232 
172.130	-179.4287	3.2904	-1.8732	45.7700	-0.00543	0.99942	-0.01648	-0.02863 
172.130	-179.6045	2.8400	-1.9666	45.7600	-0.00385	0.99951	-0.01724	-0.02475 
172.146	-179.7748	2.3676	-2.0709	45.7800	-0.00232	0.99960	-0.01810	-0.02063 
172.162	-179.9011	1.7908	-2.1808	45.7600	-0.00113	0.99969	-0.01907	-0.01563 
172.162	179.9066	1.1096	-2.3840	45.7500	0.00058	0.99973	-0.02078	-0.00970 
172.177	179.6265	0.4395	-2.6642	45.7700	0.00314	0.99969	-0.02322	-0.00394 
172.193	179.3518	-0.1923	-2.9333	45.7700	0.00568	0.99963	-0.02560	0.00153 
172.193	179.1101	-0.7855	-3.1750	45.7700	0.00793	0.99954	-0.02774	0.00662 
172.208	178.8519	-1.3348	-3.4113	45.7800	0.01031	0.99942	-0.02988	0.01135 
172.224	178.5278	-1.8127	-3.6639	45.7400	0.01331	0.99927	-0.03217	0.01538 
172.224	178.2037	-2.2797	-3.9166	45.7600	0.01633	0.99908	-0.03445	0.01932 
172.240	177.9346	-2.7960	-4.1638	45.7700	0.01883	0.99884	-0.03677	0.02371 
172.255	177.8302	-3.4717	-4.4165	45.7600	0.02002	0.99860	-0.03906	0.02954 
172.271	177.8796	-4.1913	-4.6143	45.7800	0.01993	0.99832	-0.04089	0.03580 
172.271	178.0005	-4.9054	-4.7351	45.7700	0.01917	0.99805	-0.04202	0.04202 
172.271	178.1104	-5.5811	-4.8065	45.7700	0.01846	0.99774	-0.04266	0.04794 
172.286	178.1763	-6.1743	-4.8834	45.7700	0.01816	0.99747	-0.04340	0.05316 
172.318	178.2367	-6.7291	-4.9658	45.7800	0.01788	0.99716	-0.04416	0.05795 
172.318	178.3466	-7.2675	-5.0427	45.7800	0.01715	0.99686	-0.04483	0.06265 
172.318	178.4729	-7.7893	-5.0922	45.7700	0.01624	0.99655	-0.04523	0.06726 
172.333	178.5608	-8.3167	-5.1471	45.7700	0.01575	0.99622	-0.04568	0.07190 
172.333	178.5938	-8.8385	-5.2075	45.7700	0.01572	0.99585	-0.04623	0.07642 
172.364	178.5883	-9.3439	-5.2515	45.7500	0.01596	0.99548	-0.04669	0.08081 
172.364	178.5498	-9.8328	-5.2899	45.7600	0.01648	0.99512	-0.04706	0.08502 
172.364	178.5004	-10.3052	-5.3229	45.7700	0.01715	0.99472	-0.04745	0.08908 
172.380	178.4454	-10.7391	-5.3448	45.7800	0.01779	0.99435	-0.04767	0.09286 
172.396	178.4015	-11.1182	-5.3558	45.7800	0.01834	0.99405	-0.04782	0.09610 
172.411	178.3521	-11.4203	-5.3558	45.7600	0.01889	0.99377	-0.04794	0.09872 
172.411	178.3136	-11.6510	-5.3613	45.7500	0.01935	0.99356	-0.04800	0.10071 
172.427	178.2477	-11.7993	-5.3558	45.7500	0.01996	0.99341	-0.04803	0.10193 
172.427	178.1708	-11.8872	-5.3448	45.7500	0.02066	0.99332	-0.04803	0.10269 
172.458	178.0884	-11.9312	-5.3339	45.7400	0.02139	0.99326	-0.04803	0.10306 
172.474	178.0060	-11.9202	-5.3339	45.7300	0.02209	0.99326	-0.04810	0.10291 
172.474	177.9181	-11.8542	-5.3284	45.7500	0.02283	0.99332	-0.04810	0.10233 
172.474	177.8302	-11.7664	-5.3174	45.7500	0.02356	0.99338	-0.04807	0.10150 
172.474	177.7368	-11.6510	-5.3009	45.7500	0.02426	0.99347	-0.04797	0.10046 
172.489	177.6324	-11.4862	-5.2625	45.7600	0.02509	0.99359	-0.04776	0.09900 
172.520	177.5336	-11.2225	-5.2350	45.7600	0.02582	0.99384	-0.04752	0.09668 
172.520	177.4402	-10.9534	-5.2020	45.7700	0.02649	0.99405	-0.04730	0.09430 
172.536	177.3468	-10.7117	-5.1691	45.7600	0.02719	0.99423	-0.04706	0.09216 
172.536	177.2479	-10.4645	-5.1361	45.7700	0.02795	0.99442	-0.04681	0.09003 
172.536	177.1655	-10.1788	-5.1141	45.7600	0.02853	0.99466	-0.04663	0.08749 
172.552	177.0996	-9.9426	-5.0922	45.7600	0.02902	0.99481	-0.04645	0.08542 
172.552	177.0282	-9.7559	-5.0757	45.7700	0.02954	0.99496	-0.04630	0.08380 
172.567	176.9678	-9.6570	-5.0592	45.7700	0.03003	0.99503	-0.04617	0.08289 
172.567	176.9238	-9.6075	-5.0482	45.7600	0.03036	0.99506	-0.04614	0.08246 
172.583	176.9183	-9.6075	-5.0482	45.7600	0.03043	0.99506	-0.04614	0.08246 
172.598	176.9183	-9.6130	-5.0482	45.7700	0.03043	0.99506	-0.04614	0.08249 
172.598	176.9073	-9.6021	-5.0592	45.7600	0.03052	0.99506	-0.04620	0.08240 
172.614	176.8964	-9.5856	-5.0702	45.7600	0.03061	0.99506	-0.04630	0.08224 
172.630	176.8909	-9.5911	-5.0812	45.7600	0.03070	0.99503	-0.04642	0.08231 
172.630	176.8854	-9.6130	-5.0867	45.7600	0.03076	0.99503	-0.04651	0.08249 
172.661	176.8854	-9.6570	-5.0977	45.7500	0.03079	0.99496	-0.04660	0.08286 
172.676	176.8799	-9.7009	-5.1086	45.7500	0.03082	0.99493	-0.04669	0.08325 
172.676	176.8744	-9.7668	-5.1196	45.7700	0.03088	0.99487	-0.04681	0.08380 
172.676	176.8689	-9.8492	-5.1361	45.7700	0.03101	0.99481	-0.04700	0.08450 
172.676	176.8469	-9.9921	-5.1746	45.7600	0.03128	0.99469	-0.04733	0.08575 
172.723	176.8195	-10.2393	-5.2240	45.7500	0.03165	0.99445	-0.04788	0.08786 
172.723	176.7810	-10.6622	-5.3119	45.7400	0.03220	0.99408	-0.04874	0.09149 
172.739	176.7206	-11.1346	-5.4053	45.7500	0.03299	0.99362	-0.04968	0.09552 
172.739	176.6052	-11.6290	-5.4822	45.7500	0.03427	0.99310	-0.05057	0.09976 
172.739	176.4954	-12.0575	-5.5701	45.7500	0.03543	0.99265	-0.05151	0.10339 
172.754	176.4240	-12.3981	-5.6635	45.7500	0.03629	0.99228	-0.05246	0.10626 
172.770	176.3635	-12.7167	-5.7513	45.7400	0.03702	0.99191	-0.05334	0.10898 
172.770	176.2976	-13.0463	-5.8337	45.7400	0.03778	0.99152	-0.05417	0.11179 
172.786	176.2152	-13.4143	-5.9216	45.7300	0.03876	0.99106	-0.05515	0.11487 
172.786	176.1053	-13.8098	-6.0370	45.7500	0.03998	0.99057	-0.05634	0.11823 
172.801	175.9900	-14.2218	-6.1633	45.7600	0.04126	0.99002	-0.05762	0.12167 
172.801	175.8582	-14.6338	-6.2787	45.7600	0.04272	0.98944	-0.05887	0.12512 
172.817	175.6989	-15.0348	-6.3885	45.7600	0.04437	0.98889	-0.06009	0.12848 
172.832	175.5121	-15.4413	-6.4600	45.7700	0.04630	0.98828	-0.06104	0.13187 
172.832	175.3033	-15.8752	-6.4929	45.7600	0.04828	0.98767	-0.06168	0.13547 
172.848	175.0836	-16.3257	-6.4929	45.7600	0.05038	0.98700	-0.06207	0.13922 
172.864	174.8474	-16.7542	-6.4764	45.7500	0.05261	0.98636	-0.06238	0.14279 
172.879	174.6112	-17.2266	-6.4600	45.7400	0.05481	0.98566	-0.06265	0.14673 
172.879	174.3750	-17.7264	-6.4325	45.7400	0.05701	0.98486	-0.06293	0.15097 
172.879	174.1278	-18.2593	-6.4050	45.7400	0.05930	0.98401	-0.06323	0.15540 
172.895	173.8696	-18.8086	-6.3776	45.7600	0.06171	0.98312	-0.06351	0.16000 
172.926	173.6115	-19.3579	-6.3446	45.7500	0.06409	0.98218	-0.06384	0.16458 
172.926	173.3533	-19.9072	-6.3171	45.7600	0.06647	0.98123	-0.06421	0.16919 
172.942	173.1116	-20.4456	-6.3007	45.7600	0.06876	0.98026	-0.06461	0.17368 
172.942	172.8973	-20.9180	-6.2952	45.7600	0.07071	0.97937	-0.06512	0.17758 
172.942	172.7106	-21.3135	-6.3116	45.7400	0.07251	0.97861	-0.06573	0.18085 
172.957	172.5403	-21.6595	-6.3336	45.7400	0.07413	0.97791	-0.06635	0.18369 
172.973	172.3810	-21.9617	-6.3611	45.7400	0.07562	0.97729	-0.06702	0.18616 
172.973	172.2327	-22.2198	-6.3995	45.7400	0.07706	0.97672	-0.06769	0.18826 
172.988	172.0898	-22.4286	-6.4435	45.7400	0.07840	0.97626	-0.06839	0.18991 
172.988	171.9525	-22.6044	-6.4764	45.7700	0.07974	0.97583	-0.06900	0.19131 
173.004	171.8097	-22.7582	-6.4984	45.7600	0.08102	0.97543	-0.06949	0.19254 
173.020	171.6614	-22.8955	-6.4929	45.7500	0.08234	0.97510	-0.06976	0.19357 
173.020	171.5131	-23.0164	-6.4709	45.7600	0.08356	0.97479	-0.06989	0.19458 
173.035	171.3812	-23.1262	-6.4490	45.7700	0.08472	0.97452	-0.07001	0.19540 
173.066	171.2549	-23.1921	-6.4380	45.7700	0.08578	0.97430	-0.07013	0.19595 
173.066	171.1395	-23.2086	-6.4270	45.7500	0.08676	0.97421	-0.07028	0.19601 
173.082	171.0352	-23.1757	-6.4270	45.7600	0.08765	0.97418	-0.07040	0.19568 
173.082	170.9308	-23.1262	-6.4215	45.7600	0.08850	0.97418	-0.07053	0.19519 
173.098	170.8209	-23.0658	-6.4160	45.7500	0.08942	0.97421	-0.07062	0.19458 
173.098	170.7056	-22.9614	-6.4160	45.7500	0.09033	0.97433	-0.07077	0.19363 
173.098	170.5902	-22.8186	-6.4270	45.7400	0.09131	0.97449	-0.07098	0.19232 
173.129	170.4694	-22.6538	-6.4435	45.7600	0.09229	0.97464	-0.07120	0.19086 
173.129	170.3540	-22.4835	-6.4600	45.7700	0.09326	0.97485	-0.07141	0.18930 
173.144	170.2606	-22.3077	-6.4709	45.7700	0.09396	0.97507	-0.07156	0.18774 
173.144	170.1947	-22.1375	-6.4819	45.7600	0.09451	0.97531	-0.07166	0.18625 
173.160	170.1563	-21.9562	-6.5039	45.7700	0.09485	0.97556	-0.07178	0.18466 
173.160	170.1233	-21.7694	-6.5259	45.7700	0.09506	0.97583	-0.07193	0.18301 
173.176	170.1123	-21.5881	-6.5588	45.7600	0.09512	0.97610	-0.07208	0.18146 
173.191	170.1123	-21.4233	-6.5918	45.7500	0.09515	0.97638	-0.07227	0.17999 
173.191	170.1178	-21.2860	-6.6193	45.7500	0.09512	0.97656	-0.07239	0.17880 
173.207	170.1288	-21.1816	-6.6412	45.7400	0.09500	0.97675	-0.07251	0.17789 
173.222	170.1398	-21.0992	-6.6522	45.7300	0.09488	0.97687	-0.07257	0.17722 
173.222	170.1508	-21.0223	-6.6687	45.7600	0.09479	0.97699	-0.07260	0.17657 
173.238	170.1508	-20.9564	-6.6797	45.7600	0.09479	0.97711	-0.07269	0.17596 
173.238	170.1453	-20.8850	-6.6962	45.7600	0.09485	0.97720	-0.07275	0.17535 
173.254	170.1343	-20.8136	-6.7072	45.7600	0.09491	0.97729	-0.07285	0.17471 
173.269	170.1233	-20.7367	-6.7181	45.7500	0.09500	0.97742	-0.07291	0.17404 
173.285	170.1233	-20.6653	-6.7346	45.7500	0.09500	0.97751	-0.07297	0.17343 
173.285	170.1233	-20.6104	-6.7456	45.7500	0.09497	0.97760	-0.07303	0.17294 
173.300	170.1398	-20.5719	-6.7511	45.7400	0.09485	0.97766	-0.07303	0.17264 
173.300	170.1617	-20.5499	-6.7566	45.7300	0.09467	0.97772	-0.07303	0.17242 
173.332	170.1892	-20.5280	-6.7566	45.7500	0.09445	0.97778	-0.07300	0.17227 
173.332	170.2167	-20.5115	-6.7566	45.7500	0.09421	0.97781	-0.07297	0.17215 
173.347	170.2496	-20.5005	-6.7621	45.7600	0.09390	0.97787	-0.07291	0.17206 
173.347	170.2826	-20.4565	-6.7621	45.7500	0.09360	0.97797	-0.07288	0.17172 
173.347	170.3265	-20.3687	-6.7731	45.7500	0.09323	0.97812	-0.07281	0.17099 
173.378	170.3705	-20.2643	-6.7841	45.7500	0.09280	0.97833	-0.07275	0.17010 
173.378	170.4144	-20.1215	-6.7950	45.7400	0.09241	0.97858	-0.07275	0.16888 
173.378	170.4529	-19.9347	-6.8060	45.7500	0.09204	0.97888	-0.07266	0.16733 
173.410	170.4913	-19.6930	-6.8225	45.7600	0.09161	0.97928	-0.07257	0.16528 
173.410	170.5298	-19.4348	-6.8390	45.7600	0.09122	0.97968	-0.07248	0.16306 
173.410	170.5573	-19.1437	-6.8555	45.7600	0.09088	0.98013	-0.07242	0.16058 
173.425	170.5847	-18.8306	-6.8774	45.7600	0.09058	0.98062	-0.07239	0.15787 
173.441	170.6067	-18.4515	-6.9049	45.7600	0.09024	0.98117	-0.07236	0.15463 
173.441	170.6287	-18.0231	-6.9269	45.7700	0.08994	0.98175	-0.07227	0.15094 
173.456	170.6342	-17.5507	-6.9434	45.7700	0.08972	0.98242	-0.07211	0.14691 
173.472	170.6232	-17.0343	-6.9543	45.7500	0.08963	0.98309	-0.07190	0.14243 
173.472	170.5682	-16.4850	-6.9543	45.7300	0.08984	0.98376	-0.07156	0.13766 
173.488	170.4694	-15.9302	-6.9269	45.7400	0.09042	0.98441	-0.07111	0.13290 
173.488	170.3101	-15.3534	-6.8719	45.7500	0.09152	0.98502	-0.07043	0.12787 
173.503	170.0464	-14.7107	-6.7841	45.7400	0.09338	0.98563	-0.06958	0.12222 
173.534	169.8102	-14.0515	-6.7126	45.7400	0.09509	0.98621	-0.06876	0.11649 
173.534	169.6014	-13.3978	-6.6577	45.7400	0.09656	0.98679	-0.06799	0.11075 
173.550	169.4147	-12.7277	-6.6138	45.7400	0.09784	0.98734	-0.06729	0.10492 
173.550	169.2224	-11.9806	-6.5808	45.7400	0.09918	0.98792	-0.06662	0.09839 
173.550	168.9972	-11.2115	-6.5479	45.7300	0.10077	0.98846	-0.06595	0.09164 
173.566	168.7775	-10.4590	-6.5039	45.7300	0.10233	0.98895	-0.06512	0.08505 
173.566	168.5577	-9.7284	-6.4435	45.7400	0.10388	0.98938	-0.06418	0.07864 
173.581	168.3051	-8.9813	-6.3666	45.7500	0.10568	0.98975	-0.06308	0.07214 
173.597	168.0249	-8.1738	-6.2732	45.7500	0.10773	0.99011	-0.06174	0.06506 
173.597	167.7228	-7.3389	-6.1688	45.7600	0.10995	0.99042	-0.06024	0.05780 
173.612	167.3987	-6.4819	-6.0535	45.7600	0.11237	0.99063	-0.05862	0.05032 
173.628	167.0416	-5.5756	-5.9381	45.7600	0.11502	0.99081	-0.05692	0.04242 
173.628	166.6956	-4.6747	-5.8392	45.7500	0.11761	0.99091	-0.05527	0.03458 
173.644	166.3934	-3.8287	-5.7404	45.7600	0.11987	0.99094	-0.05368	0.02719 
173.659	166.1517	-3.0377	-5.6525	45.7700	0.12161	0.99097	-0.05212	0.02036 
173.675	166.0199	-2.3621	-5.5701	45.7500	0.12247	0.99106	-0.05075	0.01456 
173.675	165.9924	-1.8073	-5.4987	45.7500	0.12250	0.99115	-0.04956	0.00980 
173.690	166.0034	-1.2909	-5.4327	45.7300	0.12222	0.99130	-0.04843	0.00543 
173.690	166.0144	-0.7855	-5.3668	45.7300	0.12189	0.99139	-0.04730	0.00113 
173.706	166.0089	-0.2856	-5.2954	45.7400	0.12173	0.99146	-0.04617	-0.00308 
173.737	165.9814	0.1593	-5.2240	45.7400	0.12183	0.99149	-0.04507	-0.00699 
173.753	165.9265	0.5768	-5.1526	45.7500	0.12213	0.99146	-0.04401	-0.01053 
173.753	165.8496	0.9668	-5.0867	45.7400	0.12265	0.99139	-0.04300	-0.01385 
173.753	165.7617	1.3458	-5.0317	45.7500	0.12323	0.99133	-0.04211	-0.01712 
173.753	165.6903	1.7029	-4.9823	45.7600	0.12375	0.99124	-0.04126	-0.02014 
173.768	165.6409	2.0160	-4.9329	45.7300	0.12405	0.99118	-0.04050	-0.02283 
173.768	165.6409	2.3236	-4.8889	45.7300	0.12393	0.99115	-0.03976	-0.02545 
173.784	165.7288	2.6147	-4.8450	45.7400	0.12308	0.99121	-0.03909	-0.02789 
173.784	165.8441	2.8949	-4.7955	45.7500	0.12198	0.99130	-0.03839	-0.03024 
173.800	165.9705	3.1586	-4.7351	45.7400	0.12082	0.99142	-0.03760	-0.03238 
173.815	166.0913	3.4003	-4.6582	45.7400	0.11972	0.99152	-0.03674	-0.03436 
173.815	166.2012	3.6310	-4.5703	45.7400	0.11865	0.99161	-0.03577	-0.03622 
173.831	166.3110	3.8397	-4.4659	45.7400	0.11765	0.99170	-0.03470	-0.03790 
173.846	166.4154	4.0320	-4.3616	45.7400	0.11673	0.99179	-0.03360	-0.03940 
173.862	166.5198	4.1968	-4.2572	45.7400	0.11584	0.99188	-0.03256	-0.04071 
173.878	166.6187	4.3341	-4.1473	45.7400	0.11493	0.99197	-0.03149	-0.04178 
173.878	166.7285	4.4604	-4.0210	45.7500	0.11398	0.99210	-0.03036	-0.04269 
173.878	166.8384	4.5813	-3.9221	45.7400	0.11304	0.99219	-0.02939	-0.04361 
173.893	166.9373	4.6747	-3.8342	45.7500	0.11221	0.99228	-0.02856	-0.04428 
173.909	167.0361	4.7076	-3.7463	45.7400	0.11136	0.99237	-0.02783	-0.04449 
173.940	167.1350	4.7021	-3.6584	45.7500	0.11057	0.99249	-0.02710	-0.04431 
173.940	167.2449	4.6198	-3.5431	45.7500	0.10965	0.99265	-0.02621	-0.04349 
173.940	167.3657	4.4934	-3.4222	45.7500	0.10870	0.99283	-0.02536	-0.04227 
173.956	167.5085	4.2957	-3.3124	45.7600	0.10754	0.99304	-0.02463	-0.04041 
173.956	167.6569	4.0540	-3.2025	45.7600	0.10635	0.99329	-0.02399	-0.03815 
173.956	167.7722	3.8507	-3.1421	45.7400	0.10547	0.99347	-0.02368	-0.03635 
173.971	167.8601	3.7024	-3.1146	45.7300	0.10474	0.99359	-0.02362	-0.03497 
173.987	167.9315	3.5815	-3.1091	45.7400	0.10416	0.99368	-0.02368	-0.03394 
173.987	167.9974	3.4552	-3.0927	45.7500	0.10364	0.99377	-0.02368	-0.03281 
174.002	168.0688	3.2849	-3.0652	45.7500	0.10303	0.99390	-0.02362	-0.03131 
174.018	168.1512	3.1036	-3.0322	45.7500	0.10239	0.99402	-0.02353	-0.02966 
174.018	168.2446	2.9169	-2.9938	45.7500	0.10162	0.99414	-0.02338	-0.02798 
174.034	168.3545	2.7301	-2.9553	45.7500	0.10074	0.99426	-0.02322	-0.02631 
174.049	168.4698	2.5488	-2.9169	45.7500	0.09976	0.99442	-0.02307	-0.02469 
174.049	168.5852	2.4005	-2.8839	45.7500	0.09882	0.99454	-0.02295	-0.02332 
174.065	168.6896	2.2961	-2.8564	45.7400	0.09796	0.99466	-0.02283	-0.02240 
174.080	168.7500	2.2632	-2.8345	45.7400	0.09744	0.99472	-0.02267	-0.02206 
174.080	168.7885	2.3016	-2.8125	45.7400	0.09708	0.99475	-0.02246	-0.02237 
174.096	168.8214	2.3840	-2.7960	45.7300	0.09680	0.99478	-0.02225	-0.02310 
174.112	168.8489	2.5049	-2.7850	45.7400	0.09656	0.99478	-0.02209	-0.02411 
174.112	168.8654	2.6367	-2.7850	45.7400	0.09634	0.99478	-0.02194	-0.02524 
174.143	168.8928	2.7740	-2.7795	45.7300	0.09610	0.99475	-0.02179	-0.02646 
174.143	168.9258	2.9169	-2.7686	45.7400	0.09579	0.99475	-0.02161	-0.02765 
174.158	168.9587	3.0597	-2.7576	45.7500	0.09546	0.99475	-0.02139	-0.02887 
174.158	168.9972	3.2025	-2.7411	45.7400	0.09512	0.99478	-0.02115	-0.03009 
174.158	169.0466	3.3508	-2.7246	45.7300	0.09467	0.99478	-0.02087	-0.03137 
174.174	169.1016	3.4991	-2.7081	45.7500	0.09415	0.99478	-0.02063	-0.03262 
174.190	169.1620	3.6420	-2.6971	45.7500	0.09357	0.99481	-0.02042	-0.03387 
174.190	169.2224	3.8013	-2.6917	45.7400	0.09302	0.99481	-0.02026	-0.03525 
174.205	169.2773	3.9880	-2.6971	45.7500	0.09250	0.99481	-0.02014	-0.03683 
174.205	169.3213	4.1638	-2.6971	45.7500	0.09207	0.99478	-0.02005	-0.03833 
174.221	169.3542	4.3176	-2.6971	45.7500	0.09177	0.99478	-0.01990	-0.03970 
174.236	169.3652	4.4604	-2.6971	45.7600	0.09161	0.99475	-0.01981	-0.04089 
174.252	169.3817	4.5923	-2.6917	45.7400	0.09146	0.99472	-0.01968	-0.04205 
174.252	169.3927	4.7131	-2.6917	45.7400	0.09131	0.99469	-0.01956	-0.04312 
174.283	169.4147	4.8340	-2.6862	45.7400	0.09109	0.99466	-0.01944	-0.04413 
174.283	169.4366	4.9493	-2.6807	45.7400	0.09088	0.99463	-0.01932	-0.04517 
174.283	169.4696	5.0592	-2.6697	45.7400	0.09061	0.99463	-0.01917	-0.04611 
174.299	169.4916	5.1636	-2.6587	45.7500	0.09036	0.99460	-0.01898	-0.04700 
174.299	169.5135	5.2625	-2.6477	45.7500	0.09015	0.99460	-0.01880	-0.04782 
174.314	169.5465	5.3833	-2.6422	45.7500	0.08984	0.99457	-0.01868	-0.04886 
174.346	169.5630	5.4877	-2.6477	45.7400	0.08969	0.99454	-0.01865	-0.04974 
174.346	169.5905	5.5756	-2.6477	45.7500	0.08945	0.99451	-0.01855	-0.05054 
174.361	169.6179	5.6635	-2.6312	45.7600	0.08917	0.99451	-0.01840	-0.05127 
174.361	169.6289	5.7404	-2.6202	45.7500	0.08905	0.99448	-0.01822	-0.05194 
174.361	169.6509	5.8282	-2.6038	45.7500	0.08887	0.99448	-0.01801	-0.05267 
174.377	169.6674	5.9106	-2.5818	45.7400	0.08871	0.99445	-0.01776	-0.05334 
174.377	169.6729	5.9766	-2.5543	45.7400	0.08865	0.99445	-0.01749	-0.05392 
174.392	169.6838	6.0370	-2.5269	45.7500	0.08856	0.99442	-0.01721	-0.05444 
174.408	169.6948	6.0974	-2.4994	45.7400	0.08847	0.99442	-0.01694	-0.05490 
174.408	169.7113	6.1523	-2.4664	45.7400	0.08832	0.99438	-0.01660	-0.05536 
174.424	169.7388	6.2073	-2.4335	45.7400	0.08810	0.99438	-0.01627	-0.05579 
174.424	169.7772	6.2622	-2.4005	45.7500	0.08777	0.99442	-0.01596	-0.05627 
174.439	169.8047	6.3336	-2.3566	45.7400	0.08752	0.99438	-0.01553	-0.05685 
174.455	169.8431	6.4270	-2.3016	45.7600	0.08719	0.99438	-0.01501	-0.05762 
174.470	169.8816	6.5424	-2.2302	45.7600	0.08685	0.99438	-0.01434	-0.05856 
174.470	169.9200	6.6742	-2.1533	45.7400	0.08655	0.99435	-0.01361	-0.05966 
174.470	169.9530	6.8060	-2.0764	45.7400	0.08630	0.99432	-0.01282	-0.06073 
174.486	169.9750	6.9434	-1.9940	45.7400	0.08612	0.99426	-0.01199	-0.06186 
174.502	169.9860	7.0807	-1.9171	45.7300	0.08603	0.99423	-0.01126	-0.06296 
174.502	169.9860	7.2180	-1.8567	45.7400	0.08603	0.99414	-0.01062	-0.06412 
174.517	169.9750	7.3444	-1.8018	45.7400	0.08615	0.99408	-0.01001	-0.06519 
174.548	169.8981	7.4542	-1.7029	45.7400	0.08685	0.99396	-0.00906	-0.06607 
174.548	169.7772	7.5861	-1.5820	45.7300	0.08795	0.99380	-0.00784	-0.06714 
174.564	169.6454	7.7179	-1.4612	45.7300	0.08914	0.99365	-0.00662	-0.06818 
174.564	169.5685	7.8333	-1.2909	45.7500	0.08987	0.99353	-0.00500	-0.06903 
174.564	169.5355	7.9321	-1.0822	45.7500	0.09030	0.99344	-0.00305	-0.06976 
174.595	169.4751	8.0420	-0.9064	45.7400	0.09088	0.99335	-0.00140	-0.07056 
174.595	169.4421	8.2782	-0.8020	45.7400	0.09122	0.99316	-0.00031	-0.07254 
174.611	169.5300	8.5199	-0.6427	45.7400	0.09052	0.99307	0.00116	-0.07449 
174.611	169.6729	8.7726	-0.4285	45.7400	0.08942	0.99304	0.00314	-0.07651 
174.626	169.8047	8.9923	-0.2142	45.7400	0.08838	0.99298	0.00507	-0.07825 
174.642	169.9200	9.1736	-0.0220	45.7400	0.08752	0.99292	0.00681	-0.07968 
174.658	170.0079	9.3329	0.1318	45.7300	0.08685	0.99286	0.00824	-0.08096 
174.673	170.0848	9.5197	0.2692	45.7400	0.08627	0.99280	0.00952	-0.08246 
174.673	170.1343	9.7064	0.3955	45.7500	0.08594	0.99268	0.01071	-0.08401 
174.689	170.1672	9.9097	0.5219	45.7400	0.08575	0.99252	0.01193	-0.08566 
174.689	170.1782	10.1404	0.6702	45.7500	0.08575	0.99234	0.01337	-0.08755 
174.689	170.1672	10.2777	0.8185	45.7400	0.08594	0.99222	0.01474	-0.08865 
174.704	170.1672	10.3601	0.9503	45.7400	0.08606	0.99213	0.01596	-0.08923 
174.704	170.1727	10.3931	1.0602	45.7500	0.08609	0.99210	0.01694	-0.08948 
174.720	170.1892	10.3986	1.1261	45.7500	0.08600	0.99210	0.01752	-0.08945 
174.751	170.2002	10.3931	1.1536	45.7300	0.08591	0.99210	0.01773	-0.08942 
174.751	170.2002	10.3876	1.1591	45.7300	0.08594	0.99210	0.01776	-0.08932 
174.767	170.1782	10.3766	1.1591	45.7400	0.08615	0.99210	0.01779	-0.08923 
174.767	170.1288	10.3601	1.1591	45.7300	0.08655	0.99207	0.01782	-0.08911 
174.767	170.0684	10.3711	1.1755	45.7400	0.08707	0.99203	0.01801	-0.08917 
174.782	170.0079	10.3766	1.2140	45.7500	0.08765	0.99197	0.01837	-0.08917 
174.782	169.9530	10.3436	1.2744	45.7400	0.08817	0.99194	0.01895	-0.08881 
174.798	169.9091	10.3326	1.3293	45.7400	0.08856	0.99191	0.01944	-0.08865 
174.814	169.8541	10.4260	1.3843	45.7400	0.08911	0.99179	0.02002	-0.08945 
174.814	169.7992	10.6018	1.4447	45.7400	0.08966	0.99158	0.02075	-0.09088 
174.829	169.7607	10.8435	1.5326	45.7500	0.09003	0.99133	0.02170	-0.09293 
174.829	169.7223	11.1346	1.6315	45.7500	0.09048	0.99103	0.02280	-0.09537 
174.860	169.6344	11.4642	1.6974	45.7300	0.09131	0.99066	0.02371	-0.09814 
174.876	169.5410	11.7719	1.7578	45.7300	0.09216	0.99033	0.02454	-0.10074 
174.876	169.4751	12.0575	1.8237	45.7400	0.09280	0.98999	0.02542	-0.10312 
174.876	169.6014	12.4915	2.0380	45.7300	0.09195	0.98962	0.02750	-0.10672 
174.892	169.8761	12.9364	2.4884	45.7500	0.09006	0.98929	0.03143	-0.11029 
174.907	170.1508	13.2111	2.9718	45.7500	0.08820	0.98911	0.03555	-0.11237 
174.907	170.2936	13.3539	3.2739	45.7500	0.08725	0.98898	0.03812	-0.11340 
174.923	170.2826	13.5461	3.3508	45.7400	0.08746	0.98871	0.03891	-0.11502 
