 
85.972	-7.5476	8.8000	-52.3059	2422	2163	1984	2200 
85.972	-7.1027	8.7781	-52.3389	2427	2105	1996	2206 
85.983	-6.6687	8.7451	-52.3663	2411	2099	1994	2206 
85.983	-6.3501	8.6517	-52.4323	2421	2101	1994	2217 
85.997	-6.1139	8.5419	-52.5201	2428	2106	1996	2219 
86.009	-5.9326	8.4320	-52.6190	2428	2133	1997	2217 
86.020	-5.8337	8.3551	-52.7179	2425	2131	1996	2215 
86.020	-5.7623	8.3112	-52.8113	2432	2124	2001	2218 
86.037	-5.7074	8.2727	-52.8992	2427	2137	2009	2194 
86.047	-5.6470	8.2452	-52.9871	2409	2123	2002	2196 
86.060	-5.6250	8.2233	-53.0859	2412	2159	1984	2198 
86.070	-5.6305	8.2233	-53.1519	2423	2097	1982	2208 
86.082	-5.6305	8.2562	-53.1848	2422	2098	1984	2200 
86.082	-5.6250	8.3112	-53.1958	2419	2102	1994	2203 
86.094	-5.6964	8.3496	-53.2178	2426	2090	1981	2212 
86.107	-5.7733	8.3661	-53.2507	2420	2128	1991	2212 
86.119	-5.8447	8.3716	-53.2892	2420	2128	1993	2216 
86.160	-5.8997	8.3716	-53.3221	2408	2124	2005	2217 
86.171	-5.9491	8.3661	-53.3661	2417	2124	2003	2197 
86.171	-5.9821	8.3826	-53.4320	2432	2167	2023	2193 
86.171	-6.0040	8.4155	-53.4979	2423	2164	1982	2207 
86.171	-6.0150	8.4595	-53.5638	2429	2168	1988	2204 
86.183	-5.9985	8.5144	-53.5858	2420	2100	1982	2206 
86.195	-5.9106	8.5474	-53.5693	2413	2097	1990	2201 
86.206	-5.7843	8.5089	-53.5419	2433	2104	1996	2206 
86.217	-5.6525	8.3826	-53.5419	2421	2110	1986	2209 
86.228	-5.5316	8.1519	-53.5638	2416	2108	1987	2207 
86.228	-5.3778	7.9376	-53.5803	2425	2128	1990	2213 
86.243	-5.2185	7.6904	-53.5968	2426	2131	2013	2221 
86.254	-5.0922	7.4103	-53.6133	2401	2119	2001	2217 
86.265	-4.9933	7.0642	-53.6133	2432	2109	2000	2190 
86.277	-4.8779	6.6632	-53.5748	2425	2116	1994	2190 
86.289	-4.7351	6.2567	-53.5089	2435	2156	2013	2190 
86.289	-4.5648	5.8722	-53.3990	2425	2157	1967	2197 
86.300	-4.3341	5.4877	-53.2617	2418	2156	1971	2198 
86.318	-4.0485	5.0592	-53.1519	2439	2086	1969	2193 
86.329	-3.7683	4.6252	-53.0420	2425	2090	1971	2197 
86.329	-3.5266	4.2242	-52.9321	2423	2091	1980	2199 
86.370	-3.3728	3.9166	-52.8223	2436	2112	1980	2212 
86.370	-3.2794	3.6914	-52.7344	2427	2117	1984	2205 
86.380	-3.2355	3.5266	-52.7179	2414	2106	1985	2204 
86.381	-3.2080	3.3838	-52.7509	2422	2112	1992	2212 
86.381	-3.1750	3.3289	-52.8387	2424	2117	1996	2191 
86.392	-3.1476	3.3179	-52.9047	2426	2118	1996	2188 
86.402	-3.1311	3.3179	-52.9321	2429	2163	2018	2191 
86.402	-3.1036	3.2794	-52.9706	2423	2159	1973	2198 
86.413	-3.0872	3.1915	-53.0145	2422	2165	1985	2202 
86.424	-3.0707	3.0707	-53.0585	2422	2164	1982	2206 
86.435	-3.0377	2.9553	-53.0750	2426	2103	1993	2205 
86.445	-3.0048	2.8564	-53.0859	2431	2109	1998	2219 
86.456	-2.9773	2.8015	-53.0969	2429	2136	2000	2217 
86.466	-2.9663	2.7795	-53.1024	2415	2127	2004	2217 
86.477	-2.9608	2.8290	-53.0804	2414	2109	2001	2190 
86.487	-2.9553	2.9059	-53.0420	2421	2159	1972	2198 
86.502	-2.9388	2.9938	-52.9926	2426	2091	1982	2201 
86.502	-2.9169	3.0542	-52.9102	2416	2086	1978	2198 
86.512	-2.9224	3.0103	-52.8442	2426	2115	1982	2210 
86.523	-2.9498	2.8674	-52.8113	2431	2118	1996	2215 
86.569	-2.9773	2.7411	-52.7618	2421	2112	1992	2186 
86.580	-2.9883	2.6642	-52.6904	2412	2153	1972	2197 
86.580	-2.9608	2.6038	-52.6135	2419	2157	1968	2192 
86.580	-2.9224	2.5214	-52.5586	2422	2163	1983	2207 
86.580	-2.9004	2.4060	-52.5696	2430	2099	1984	2200 
86.591	-2.9004	2.2412	-52.5861	2419	2087	1978	2197 
86.603	-2.9388	2.0050	-52.5751	2422	2088	1980	2212 
86.603	-2.9663	1.7578	-52.5586	2420	2113	1978	2210 
86.614	-2.9553	1.5216	-52.5256	2407	2106	1999	2217 
86.626	-2.9279	1.3129	-52.4707	2427	2113	1993	2212 
86.637	-2.8619	1.1261	-52.4048	2404	2102	1998	2190 
86.648	-2.7631	0.9503	-52.3553	2425	2160	2011	2181 
86.659	-2.6642	0.7690	-52.4323	2423	2160	1974	2201 
86.659	-2.6971	0.5548	-52.5806	2428	2092	1972	2197 
86.673	-2.8125	0.2747	-52.6740	2412	2081	1975	2199 
86.685	-2.8949	-0.0330	-52.7344	2432	2084	1975	2211 
86.696	-2.9114	-0.3790	-52.7948	2431	2115	1982	2210 
86.709	-2.9224	-0.7416	-52.8607	2433	2108	1986	2205 
86.720	-2.9443	-1.1151	-52.8992	2428	2112	1993	2212 
86.720	-2.9828	-1.4941	-52.9156	2437	2111	2001	2213 
86.731	-3.0652	-1.8677	-52.9156	2422	2113	1993	2188 
86.775	-3.2355	-2.2357	-52.8827	2427	2163	2018	2188 
86.786	-3.4497	-2.5653	-52.8387	2418	2151	1966	2193 
86.786	-3.5760	-2.8455	-52.8223	2428	2161	1971	2195 
86.786	-3.5266	-3.0542	-52.8333	2433	2167	2022	2195 
86.796	-3.4552	-3.1421	-52.8278	2430	2162	1972	2195 
86.807	-3.3179	-3.2025	-52.8333	2432	2095	1974	2200 
86.807	-3.1476	-3.2684	-52.8442	2428	2091	1982	2202 
86.829	-2.9828	-3.3289	-52.8607	2432	2086	1980	2202 
